entity_id,date,country,location_name,canonical_latitude,canonical_longitude,nasa_power_precipitation_mm,nasa_power_temp_mean_c,nasa_power_temp_max_c,nasa_power_temp_min_c,nasa_power_relative_humidity_pct,nasa_power_wind_speed_ms,nasa_power_surface_pressure_kpa,open_meteo_precipitation_mm,open_meteo_temp_mean_c,open_meteo_temp_max_c,open_meteo_temp_min_c,open_meteo_relative_humidity_pct,open_meteo_wind_speed_ms,open_meteo_surface_pressure_kpa,precipitation_mm_mean_two_sources,precipitation_mm_abs_diff
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-13,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.05,28.08,30.54,26.19,84.64,1.68,100.7,2.6,28.0,31.9,24.8,85.0,1.9167,100.98,1.325,2.5500000000000003
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-14,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.14,27.91,30.22,26.52,85.15,2.84,100.62,2.2,27.0,30.1,24.7,91.0,1.3611,101.03,1.1700000000000002,2.06
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-15,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.19,27.46,29.41,26.14,83.46,3.5,100.64,0.6,27.4,29.9,24.6,82.0,3.25,100.93,0.395,0.41
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-16,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.0,27.3,29.59,25.18,80.77,3.19,100.68,0.0,27.0,30.3,24.4,86.0,2.1111,101.0,0.0,0.0
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-17,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.02,27.29,29.65,25.2,81.81,2.93,100.7,0.5,27.0,30.1,24.3,86.0,1.8333,101.0,0.26,0.48
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-18,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.1,27.58,30.17,25.58,83.31,2.85,100.59,1.3,27.1,30.9,24.5,87.0,1.8611,100.89,0.7000000000000001,1.2
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-19,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.33,27.88,30.15,26.58,82.68,2.29,100.61,7.1,27.5,31.2,24.5,86.0,1.4722,100.95,4.215,5.77
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-20,Brunei,Bandar Seri Begawan,4.9031,114.9398,2.66,27.69,29.8,26.51,82.77,1.48,100.69,5.0,26.4,30.1,23.5,88.0,1.75,101.08,3.83,2.34
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-21,Brunei,Bandar Seri Begawan,4.9031,114.9398,5.47,26.94,28.88,25.75,84.21,1.53,100.79,5.2,26.7,29.5,24.9,88.0,1.4444,101.08,5.335,0.2699999999999996
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-22,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.87,27.55,29.71,26.03,84.54,2.38,100.66,2.7,26.8,30.2,24.0,88.0,1.7778,100.96,1.7850000000000001,1.83
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-23,Brunei,Bandar Seri Begawan,4.9031,114.9398,3.65,27.84,29.97,26.72,83.82,2.04,100.56,4.5,26.7,29.8,24.1,91.0,1.5,100.9,4.075,0.8500000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-24,Brunei,Bandar Seri Begawan,4.9031,114.9398,6.46,27.07,28.14,26.55,85.35,1.66,100.53,4.5,27.4,30.9,25.2,87.0,1.6944,100.8,5.48,1.96
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-25,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.52,27.65,29.22,26.48,84.18,2.28,100.4,7.9,27.2,30.6,24.5,90.0,1.4167,100.74,4.21,7.380000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-26,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.27,27.83,30.04,26.65,83.63,2.7,100.5,21.8,26.4,30.8,23.9,91.0,1.3333,100.87,11.535,20.53
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-27,Brunei,Bandar Seri Begawan,4.9031,114.9398,3.09,27.65,29.88,26.48,83.78,2.56,100.57,10.0,26.8,30.5,24.2,90.0,1.8333,100.87,6.545,6.91
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-28,Brunei,Bandar Seri Begawan,4.9031,114.9398,19.43,27.19,28.3,26.55,89.59,2.2,100.51,15.7,26.5,30.7,24.5,90.0,1.3056,100.87,17.564999999999998,3.7300000000000004
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-29,Brunei,Bandar Seri Begawan,4.9031,114.9398,12.45,27.06,28.71,25.97,85.39,1.32,100.5,26.8,26.5,30.5,24.4,91.0,1.3611,100.8,19.625,14.350000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-30,Brunei,Bandar Seri Begawan,4.9031,114.9398,13.51,27.24,29.06,25.89,85.44,1.45,100.51,11.0,26.6,30.0,24.2,91.0,1.3056,100.9,12.254999999999999,2.51
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-31,Brunei,Bandar Seri Begawan,4.9031,114.9398,16.57,26.43,27.55,25.67,88.48,1.81,100.63,14.4,27.0,30.5,25.1,89.0,1.3333,100.94,15.485,2.17
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-01,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.99,27.07,28.72,25.35,83.22,1.51,100.62,2.2,27.5,30.6,24.9,85.0,1.8611,100.91,2.095,0.2100000000000002
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-02,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.81,28.15,29.74,27.02,82.65,3.04,100.55,1.0,27.3,30.4,24.8,87.0,1.3056,100.91,1.405,0.81
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-03,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.9,28.12,29.74,26.94,82.55,1.72,100.58,6.3,27.9,31.5,24.9,86.0,1.6111,100.93,3.6,5.3999999999999995
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-04,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.37,28.64,30.56,27.53,82.42,2.85,100.56,2.2,27.9,31.6,25.0,85.0,1.7778,100.92,1.2850000000000001,1.83
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-05,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.97,28.5,30.53,27.08,82.25,2.53,100.56,6.7,27.7,31.8,24.1,85.0,1.75,100.93,3.835,5.73
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-06,Brunei,Bandar Seri Begawan,4.9031,114.9398,6.52,27.69,28.76,26.61,83.82,2.92,100.56,12.2,27.1,30.5,24.2,88.0,1.5833,100.89,9.36,5.68
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-07,Brunei,Bandar Seri Begawan,4.9031,114.9398,15.93,26.74,27.79,25.52,82.8,1.42,100.61,14.1,25.7,27.8,23.9,93.0,1.3889,100.95,15.015,1.83
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-08,Brunei,Bandar Seri Begawan,4.9031,114.9398,11.14,27.07,28.13,25.95,82.61,1.17,100.69,22.5,26.6,30.1,24.2,90.0,1.3333,101.04,16.82,11.36
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-09,Brunei,Bandar Seri Begawan,4.9031,114.9398,6.72,27.43,28.41,26.55,82.91,1.64,100.77,2.9,26.8,29.7,23.9,88.0,1.6667,101.05,4.81,3.82
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-10,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.45,28.15,30.4,26.78,81.57,2.71,100.71,5.9,27.2,30.7,24.0,90.0,1.5833,101.04,3.1750000000000003,5.45
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-11,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.16,28.14,30.19,26.89,81.66,1.48,100.73,1.6,27.2,30.7,24.1,88.0,1.4722,101.04,0.88,1.4400000000000002
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-12,Brunei,Bandar Seri Begawan,4.9031,114.9398,2.5,27.45,28.79,26.28,83.61,1.69,100.66,6.8,27.2,29.6,25.1,86.0,1.9444,100.93,4.65,4.3
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-13,Brunei,Bandar Seri Begawan,4.9031,114.9398,15.99,27.81,29.33,26.7,82.65,2.28,100.6,4.7,26.8,28.9,24.3,88.0,1.4167,100.96,10.345,11.29
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-14,Brunei,Bandar Seri Begawan,4.9031,114.9398,2.19,28.46,30.64,26.96,80.85,2.14,100.62,14.7,27.3,30.8,24.1,87.0,1.5556,100.96,8.445,12.51
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-15,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.57,28.4,30.51,26.96,80.98,1.81,100.66,1.6,27.2,29.8,25.3,89.0,1.4722,100.95,1.585,0.030000000000000027
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-16,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.31,28.28,29.82,27.07,81.01,1.94,100.58,2.4,28.1,31.2,25.3,88.0,1.3056,100.9,1.355,2.09
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-17,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.46,28.69,30.99,26.85,79.88,1.9,100.57,4.7,28.3,31.5,24.6,87.0,1.4722,100.91,2.58,4.24
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-18,Brunei,Bandar Seri Begawan,4.9031,114.9398,3.7,28.62,30.61,27.46,83.31,2.17,100.62,14.6,26.9,31.5,24.2,91.0,1.5278,101.0,9.15,10.899999999999999
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-19,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.59,28.27,29.93,26.84,82.74,1.36,100.62,2.2,27.8,31.1,25.4,86.0,1.3889,100.92,1.895,0.6100000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-20,Brunei,Bandar Seri Begawan,4.9031,114.9398,3.55,28.51,29.99,27.6,82.81,1.65,100.59,4.9,27.5,30.5,25.1,90.0,1.75,100.89,4.225,1.3500000000000005
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-21,Brunei,Bandar Seri Begawan,4.9031,114.9398,3.2,29.0,30.97,27.28,80.65,1.92,100.48,15.1,27.4,31.9,23.9,89.0,1.5833,100.81,9.15,11.899999999999999
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-22,Brunei,Bandar Seri Begawan,4.9031,114.9398,2.78,28.73,30.44,27.77,83.46,1.4,100.49,4.7,27.4,31.0,25.0,90.0,1.5833,100.85,3.74,1.9200000000000004
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-23,Brunei,Bandar Seri Begawan,4.9031,114.9398,4.66,28.64,30.46,27.46,82.72,1.64,100.47,11.9,27.1,30.5,24.4,90.0,1.8889,100.83,8.280000000000001,7.24
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-24,Brunei,Bandar Seri Begawan,4.9031,114.9398,7.09,28.21,29.93,27.01,84.59,1.29,100.46,1.4,27.4,30.6,24.8,86.0,1.5556,100.81,4.245,5.6899999999999995
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-25,Brunei,Bandar Seri Begawan,4.9031,114.9398,5.41,28.19,29.46,27.08,82.91,1.97,100.45,14.3,27.0,30.8,24.4,89.0,1.6667,100.84,9.855,8.89
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-26,Brunei,Bandar Seri Begawan,4.9031,114.9398,49.85,27.3,28.55,26.39,89.31,2.41,100.52,110.5,26.0,29.9,24.0,92.0,1.5833,100.94,80.175,60.65
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-27,Brunei,Bandar Seri Begawan,4.9031,114.9398,6.79,28.19,30.05,26.92,84.45,1.59,100.57,6.6,27.7,30.8,24.8,84.0,1.6111,100.91,6.695,0.1900000000000004
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-28,Brunei,Bandar Seri Begawan,4.9031,114.9398,29.69,28.42,30.02,27.52,85.09,2.14,100.53,20.7,26.4,29.4,24.2,93.0,1.6667,100.92,25.195,8.990000000000002
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-29,Brunei,Bandar Seri Begawan,4.9031,114.9398,14.5,28.47,30.23,27.0,82.18,1.63,100.48,2.9,27.3,31.0,24.9,87.0,1.6667,100.87,8.7,11.6
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-30,Brunei,Bandar Seri Begawan,4.9031,114.9398,4.69,28.78,30.61,27.48,78.79,1.45,100.57,3.8,27.3,31.0,24.5,87.0,1.3056,100.89,4.245,0.8900000000000006
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-01,Brunei,Bandar Seri Begawan,4.9031,114.9398,4.74,28.53,30.3,27.32,80.25,1.36,100.44,16.7,27.7,30.7,25.0,85.0,1.3889,100.76,10.719999999999999,11.959999999999999
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-02,Brunei,Bandar Seri Begawan,4.9031,114.9398,5.57,27.64,28.17,27.2,88.33,2.25,100.39,13.4,26.3,29.2,24.1,91.0,1.8056,100.81,9.485,7.83
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-03,Brunei,Bandar Seri Begawan,4.9031,114.9398,9.15,27.63,29.17,26.21,83.66,1.89,100.54,2.9,27.4,31.2,25.4,88.0,1.7222,100.87,6.025,6.25
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-04,Brunei,Bandar Seri Begawan,4.9031,114.9398,2.65,28.48,30.36,27.02,78.89,0.86,100.52,25.4,27.4,30.1,24.8,90.0,1.2222,100.87,14.024999999999999,22.75
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-05,Brunei,Bandar Seri Begawan,4.9031,114.9398,22.39,27.86,28.95,26.89,84.49,1.59,100.53,7.1,26.3,29.4,24.5,91.0,1.4722,100.86,14.745000000000001,15.290000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-06,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.66,28.39,30.34,26.94,81.74,1.13,100.5,1.2,27.6,31.0,25.0,88.0,1.2778,100.84,0.9299999999999999,0.5399999999999999
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-07,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.86,28.65,30.03,27.45,82.77,1.76,100.43,2.1,28.3,30.8,25.8,87.0,1.75,100.77,1.48,1.2400000000000002
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-08,Brunei,Bandar Seri Begawan,4.9031,114.9398,5.84,29.15,30.59,28.16,86.27,2.57,100.37,23.4,27.9,31.1,24.9,89.0,1.5,100.79,14.62,17.56
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-09,Brunei,Bandar Seri Begawan,4.9031,114.9398,2.16,29.45,30.81,28.56,82.24,1.91,100.44,3.1,27.4,30.8,25.2,91.0,1.1111,100.88,2.63,0.94
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-10,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.15,28.66,29.55,27.73,82.75,1.3,100.48,1.1,28.7,31.1,26.9,86.0,1.4444,100.8,1.125,0.04999999999999982
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-11,Brunei,Bandar Seri Begawan,4.9031,114.9398,17.02,29.27,30.71,28.39,82.05,1.19,100.43,17.5,27.7,30.6,24.8,90.0,1.3056,100.82,17.259999999999998,0.4800000000000004
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-12,Brunei,Bandar Seri Begawan,4.9031,114.9398,23.29,27.29,28.17,26.88,86.82,2.24,100.58,10.2,25.9,27.9,24.5,94.0,1.3611,100.92,16.744999999999997,13.09
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-13,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.14,28.74,30.69,26.85,73.77,1.21,100.48,0.0,27.7,31.0,25.0,85.0,1.6944,100.79,0.07,0.14
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-14,Brunei,Bandar Seri Begawan,4.9031,114.9398,3.14,28.95,30.85,27.6,78.78,1.42,100.4,1.3,28.1,31.0,25.5,86.0,1.6667,100.69,2.22,1.84
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-15,Brunei,Bandar Seri Begawan,4.9031,114.9398,18.47,28.75,29.96,27.74,82.43,1.4,100.26,1.8,28.1,31.2,25.4,88.0,1.5833,100.61,10.135,16.669999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-16,Brunei,Bandar Seri Begawan,4.9031,114.9398,12.14,29.03,30.48,28.18,80.51,1.41,100.24,5.4,27.5,31.0,24.8,87.0,1.7222,100.56,8.77,6.74
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-17,Brunei,Bandar Seri Begawan,4.9031,114.9398,24.66,29.27,30.94,28.25,82.78,1.39,100.17,26.0,27.2,30.4,24.5,91.0,1.8611,100.6,25.33,1.3399999999999999
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-18,Brunei,Bandar Seri Begawan,4.9031,114.9398,16.47,28.12,28.53,27.45,90.97,2.72,100.29,7.4,26.0,27.9,24.2,92.0,2.1111,100.72,11.934999999999999,9.069999999999999
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-19,Brunei,Bandar Seri Begawan,4.9031,114.9398,4.59,28.47,29.84,27.31,82.68,1.5,100.38,6.0,27.9,31.3,25.8,88.0,1.1667,100.74,5.295,1.4100000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-20,Brunei,Bandar Seri Begawan,4.9031,114.9398,4.11,29.05,30.4,28.14,78.03,0.91,100.42,7.2,27.5,30.8,25.4,91.0,1.3611,100.78,5.655,3.09
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-21,Brunei,Bandar Seri Begawan,4.9031,114.9398,11.04,28.87,30.16,28.1,81.13,1.19,100.46,2.8,27.5,31.0,25.1,90.0,1.3611,100.84,6.92,8.239999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-22,Brunei,Bandar Seri Begawan,4.9031,114.9398,11.56,28.05,29.28,27.05,85.51,2.04,100.52,24.6,27.0,31.5,24.9,89.0,1.4444,100.92,18.080000000000002,13.040000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-23,Brunei,Bandar Seri Begawan,4.9031,114.9398,7.48,28.25,29.88,26.46,80.15,1.27,100.58,0.8,28.3,31.3,25.6,82.0,1.8611,100.88,4.140000000000001,6.680000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-24,Brunei,Bandar Seri Begawan,4.9031,114.9398,6.33,27.8,28.68,27.08,83.4,1.8,100.73,8.7,27.2,29.4,25.6,91.0,1.4444,101.11,7.515,2.369999999999999
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-25,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.27,28.82,31.75,26.27,75.24,2.01,100.73,0.0,27.7,31.1,25.1,88.0,1.4167,101.04,0.635,1.27
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-26,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.72,29.22,30.82,28.02,78.39,1.81,100.67,1.1,28.2,31.2,25.5,88.0,1.8333,100.98,1.4100000000000001,0.6199999999999999
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-27,Brunei,Bandar Seri Begawan,4.9031,114.9398,6.85,28.62,29.8,27.78,83.97,1.63,100.64,15.9,26.6,29.7,24.0,92.0,1.4722,101.07,11.375,9.05
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-28,Brunei,Bandar Seri Begawan,4.9031,114.9398,14.26,27.77,28.38,26.95,83.93,1.74,100.68,0.5,27.7,30.6,25.4,88.0,1.3889,101.01,7.38,13.76
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-29,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.84,29.3,31.07,27.76,77.11,0.96,100.58,2.7,28.4,31.8,25.4,87.0,1.2778,100.95,1.77,1.8600000000000003
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-30,Brunei,Bandar Seri Begawan,4.9031,114.9398,2.24,28.82,30.08,27.81,82.58,1.08,100.72,11.2,27.0,29.2,25.4,92.0,1.5556,101.1,6.72,8.959999999999999
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-31,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.44,29.16,31.21,27.04,78.29,1.89,100.66,27.4,27.5,31.0,23.9,87.0,2.2222,100.97,14.42,25.959999999999997
SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-01,Brunei,Bandar Seri Begawan,4.9031,114.9398,21.85,28.24,29.04,26.48,87.32,2.85,100.62,27.0,25.3,27.8,23.8,93.0,2.3611,101.07,24.425,5.149999999999999
SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-02,Brunei,Bandar Seri Begawan,4.9031,114.9398,24.33,27.23,28.62,25.97,84.0,2.07,100.68,0.3,26.6,29.8,24.4,87.0,2.0278,101.0,12.315,24.029999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-03,Brunei,Bandar Seri Begawan,4.9031,114.9398,4.65,27.71,28.3,26.83,81.17,1.38,100.62,1.6,27.6,30.0,25.2,86.0,1.4444,100.92,3.125,3.0500000000000003
SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-04,Brunei,Bandar Seri Begawan,4.9031,114.9398,25.12,28.57,30.15,27.72,79.96,1.49,100.54,9.2,27.5,30.9,24.2,88.0,1.3056,100.88,17.16,15.920000000000002
SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-05,Brunei,Bandar Seri Begawan,4.9031,114.9398,12.83,28.2,29.28,27.57,85.81,2.15,100.53,15.7,26.0,28.6,24.0,93.0,1.2778,100.93,14.265,2.869999999999999
SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-06,Brunei,Bandar Seri Begawan,4.9031,114.9398,53.42,27.47,27.81,27.0,90.05,3.32,100.5,12.2,25.2,27.5,23.7,93.0,1.8889,100.98,32.81,41.22
SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-07,Brunei,Bandar Seri Begawan,4.9031,114.9398,45.93,26.82,27.38,26.06,87.62,2.35,100.54,8.3,24.7,26.5,23.1,92.0,1.7222,100.89,27.115000000000002,37.629999999999995
SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-08,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.75,27.94,29.53,26.47,78.86,1.46,100.54,0.0,27.1,31.0,24.1,82.0,1.4167,100.89,0.875,1.75
SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-09,Brunei,Bandar Seri Begawan,4.9031,114.9398,2.35,28.04,29.46,26.85,78.94,1.16,100.56,1.1,27.3,31.1,24.4,85.0,1.4167,100.89,1.725,1.25
SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-10,Brunei,Bandar Seri Begawan,4.9031,114.9398,11.28,28.0,29.35,26.74,76.47,1.14,100.57,0.2,26.7,28.3,24.8,87.0,1.3056,100.87,5.739999999999999,11.08
SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-11,Brunei,Bandar Seri Begawan,4.9031,114.9398,2.61,28.11,29.43,27.07,77.13,1.32,100.49,0.6,26.9,29.9,24.0,88.0,1.1667,100.78,1.605,2.01
SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-12,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.18,28.2,30.3,26.45,78.85,1.31,100.31,4.7,27.6,30.3,24.8,86.0,1.4722,100.63,2.94,3.5200000000000005
SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-13,Brunei,Bandar Seri Begawan,4.9031,114.9398,2.11,28.6,30.38,27.18,78.4,1.27,100.39,17.3,26.5,31.4,23.8,90.0,1.3333,100.82,9.705,15.190000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-14,Brunei,Bandar Seri Begawan,4.9031,114.9398,5.67,27.29,28.11,26.45,80.22,1.44,100.66,1.9,26.9,30.3,25.2,89.0,1.6944,100.97,3.785,3.77
SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-15,Brunei,Bandar Seri Begawan,4.9031,114.9398,3.63,27.88,29.12,26.58,83.35,2.49,100.59,0.0,27.9,30.0,25.6,85.0,2.6944,100.88,1.815,3.63
SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-16,Brunei,Bandar Seri Begawan,4.9031,114.9398,4.72,28.71,30.44,27.41,81.99,2.31,100.43,3.9,26.9,31.0,24.2,89.0,2.0,100.83,4.31,0.8199999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-17,Brunei,Bandar Seri Begawan,4.9031,114.9398,4.6,28.04,29.61,26.99,85.03,2.17,100.47,5.6,26.8,30.9,23.9,88.0,1.9722,100.84,5.1,1.0
SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-18,Brunei,Bandar Seri Begawan,4.9031,114.9398,10.25,27.55,28.22,26.86,90.2,2.77,100.51,62.4,26.3,30.0,24.5,90.0,2.0833,100.94,36.325,52.15
SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-19,Brunei,Bandar Seri Begawan,4.9031,114.9398,8.49,27.59,28.93,26.71,88.02,2.69,100.55,26.8,26.4,30.2,24.0,90.0,1.3056,100.93,17.645,18.310000000000002
SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-20,Brunei,Bandar Seri Begawan,4.9031,114.9398,9.43,27.53,29.14,26.2,83.72,1.78,100.54,15.1,26.4,29.6,24.3,91.0,1.25,100.87,12.265,5.67
SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-21,Brunei,Bandar Seri Begawan,4.9031,114.9398,13.05,27.44,28.43,26.61,87.71,2.37,100.36,15.2,25.9,27.7,24.2,94.0,1.3611,100.74,14.125,2.1499999999999986
SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-22,Brunei,Bandar Seri Begawan,4.9031,114.9398,19.86,27.71,28.9,26.82,86.64,1.86,100.34,15.2,26.1,28.6,24.2,93.0,1.1944,100.77,17.53,4.66
SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-23,Brunei,Bandar Seri Begawan,4.9031,114.9398,16.58,27.14,27.43,26.74,90.7,1.76,100.42,21.7,25.9,29.0,23.6,91.0,1.6389,100.84,19.14,5.120000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-24,Brunei,Bandar Seri Begawan,4.9031,114.9398,23.07,27.08,27.85,26.43,89.14,2.42,100.47,8.8,26.0,29.2,24.0,91.0,1.5833,100.84,15.935,14.27
SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-25,Brunei,Bandar Seri Begawan,4.9031,114.9398,26.87,26.89,27.86,26.23,88.32,3.26,100.52,29.1,25.6,29.5,23.9,92.0,1.6667,100.86,27.985,2.2300000000000004
SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-26,Brunei,Bandar Seri Begawan,4.9031,114.9398,15.52,27.04,28.58,25.98,83.35,2.19,100.54,2.3,26.5,29.8,23.4,82.0,1.7778,100.9,8.91,13.219999999999999
SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-27,Brunei,Bandar Seri Begawan,4.9031,114.9398,29.63,26.32,27.34,25.59,88.8,3.18,100.63,32.7,25.2,28.1,23.5,91.0,2.4167,101.02,31.165,3.070000000000004
SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-28,Brunei,Bandar Seri Begawan,4.9031,114.9398,10.18,27.27,29.2,24.91,78.47,1.9,100.62,0.8,26.2,28.6,23.9,84.0,1.8056,100.87,5.49,9.379999999999999
